lime,0,-1.966173080299014,-0.3004318064750772,0.2651827028850886,0.2218561737105737,-0.10908860545418281,0.08716331604208334,0.08120239810069516,0.08058903800222436,0.05122245828192463,0.05033922836501026,-0.008186274092802232,0.0
lime,1,-1.8374135397267946,0.40944420923763497,0.3954459871834418,0.2928399674716727,-0.21586656862705483,0.19427144170238023,-0.13196667965852452,0.07214601956794006,0.052399842280991676,-0.01959668069532773,0.011040272295400704,0.0
lime,2,-1.916473679159906,-0.5513845177519646,0.40582501667086773,-0.3080936971325664,-0.21442746081096553,-0.18062246485920944,0.12121463740573504,0.05864226340043144,-0.05063497720849316,0.025405644598179795,0.021059197197664265,0.0
lime,3,-1.9898928373100098,-0.5503956648912145,-0.5415673692518104,-0.4381404065427099,-0.32427935687373005,-0.17488789066367477,-0.09875365581278131,0.0846909447449993,-0.07221725862800712,0.02646945893171042,-0.009921189297655536,0.0
lime,4,-1.8721470097068658,0.394658867745329,0.38241564580824566,0.34996987490118886,-0.3092031492245,-0.1626764173019268,0.11895858329470739,0.10737905553993367,0.01884523306586189,-0.013234807662427912,-0.0023451878481160287,0.0
lime,5,-1.908286655864349,-0.4174894934185817,0.3631427636587658,0.35573039021696146,0.3221455934386839,-0.19667816854044995,-0.13092540815946174,0.06934665549834727,-0.028401821455285827,-0.004331574896502807,-0.00045624024394020073,0.0
lime,6,-1.9262794186618257,-0.5352271861682752,-0.5134142197543928,0.351149201719062,-0.19863667272230023,-0.19356197250303697,-0.12316248224231958,0.05611018816860601,0.029664150036898467,0.013204149755055248,-0.013160030763212729,0.0
lime,7,-1.8117065796025869,-0.5423513253049815,0.4093183097889685,-0.29509714898972983,0.24336155317668923,-0.1705925875165192,0.11520158229722254,0.10347649919726612,0.07706384493692782,0.01852247427550977,-0.0008579538121971614,0.0
lime,8,-1.865013460546576,-0.5295396045312644,-0.3189934488113095,0.1955322424707228,-0.1300180690206102,0.12106448103367878,0.10717609997165949,-0.09262637312896553,-0.05680743671516954,-0.030413321236477022,-0.011388468567726254,0.0
lime,9,1.8110053783331346,0.5085576034213419,0.3901868550054044,-0.3106062866299765,0.24381241055817696,-0.17746605062713955,-0.1667870595701704,0.0922487780442373,0.05550822430148045,0.027567584262369757,0.0052991984549496255,0.0
lime,10,-1.8151022915842012,0.5613823616170949,0.352005410687104,-0.33796000264651854,-0.2175915547919836,-0.1887225618201788,0.09911705732014249,-0.037857720830658935,0.03734058811751711,0.02076698563054253,0.010893629126518931,0.0
